Neighborhood,Overall Qual,Year Built,Garage Area,TotalFullBath,Exter Qual,Kitchen Qual,Gr Liv Area,Foundation,Total Bsmt SF,Total Bath,Overall,Exter,Surface_sup,Renovation,Surface_sup_ext,Bsmt,Saleprice_m2_quartier,1st Flr SF,Full Bath,SalePrice,Garage,Renovation,Saleprice_med_quartier,Saleprice_mean_quartier
Somerst,8,2006,692.0,2,8,Gd,1448,PConc,1372.0,2.0,13,14,2064.0,15,0,16.0,140.53,1448,2,238500,12.0,15,225500.0,229708
Somerst,10,2008,812.0,3,10,Ex,2007,PConc,1017.0,3.5,15,16,1829.0,14,0,22.0,140.53,1026,2,310000,12.0,14,225500.0,229708
Somerst,8,2006,782.0,3,8,Gd,1795,PConc,900.0,3.5,13,14,1682.0,16,0,20.0,140.53,909,2,270000,12.0,16,225500.0,229708
Somerst,8,2005,1043.0,2,8,Gd,1953,PConc,1082.0,2.5,13,14,2125.0,16,0,18.0,140.53,1082,2,252000,12.0,16,225500.0,229708
Somerst,7,2006,438.0,3,8,Gd,1550,PConc,1092.0,3.0,12,14,1530.0,15,0,16.0,140.53,1112,2,241000,12.0,15,225500.0,229708
Somerst,8,2008,517.0,2,8,Gd,1836,PConc,1836.0,2.0,13,14,2353.0,13,0,16.0,140.53,1836,2,264500,12.0,13,225500.0,229708
Somerst,7,2006,711.0,3,8,Ex,1662,PConc,1652.0,3.0,12,14,2363.0,15,0,16.0,140.53,1662,2,291000,12.0,15,225500.0,229708
Somerst,7,2003,615.0,2,8,Gd,2094,PConc,912.0,2.5,12,14,1527.0,18,0,16.0,140.53,912,2,263000,12.0,18,225500.0,229708
Somerst,7,2004,400.0,3,8,Gd,1221,PConc,1221.0,3.0,12,14,1621.0,17,0,16.0,140.53,1221,2,185000,12.0,17,225500.0,229708
Somerst,7,2003,588.0,3,8,Gd,1553,PConc,1553.0,3.0,12,14,2141.0,18,0,16.0,140.53,1553,2,234500,12.0,18,225500.0,229708
Somerst,7,2003,628.0,3,8,Gd,1653,PConc,812.0,3.5,12,14,1440.0,19,0,16.0,140.53,812,2,209000,12.0,19,225500.0,229708
Somerst,7,2004,704.0,2,8,Gd,3005,PConc,1376.0,2.5,12,14,2080.0,17,0,16.0,140.53,1376,2,280750,12.0,17,225500.0,229708
Somerst,6,2009,528.0,2,8,Gd,1224,PConc,612.0,2.5,11,14,1140.0,13,0,20.0,140.53,612,2,164500,12.0,13,225500.0,229708
Somerst,6,2009,528.0,2,8,Gd,1224,PConc,612.0,2.5,11,14,1140.0,13,0,20.0,140.53,612,2,173733,12.0,13,225500.0,229708
Somerst,6,2008,561.0,2,8,Gd,1726,PConc,1726.0,2.5,11,14,2287.0,14,0,16.0,140.53,1726,2,222000,12.0,14,225500.0,229708
Somerst,6,2008,641.0,2,8,Gd,1256,PConc,1145.0,2.5,11,14,1786.0,14,0,16.0,140.53,1256,1,195000,12.0,14,225500.0,229708
Somerst,6,1999,440.0,2,6,TA,1471,PConc,729.0,2.5,11,12,1169.0,23,0,16.0,140.53,742,2,172500,12.0,23,225500.0,229708
Somerst,6,2000,440.0,3,8,Gd,1512,PConc,756.0,3.5,11,14,1196.0,22,0,16.0,140.53,756,2,180000,12.0,22,225500.0,229708
Somerst,7,1999,506.0,3,8,Gd,1452,PConc,691.0,3.5,12,14,1197.0,23,0,16.0,140.53,713,2,156000,12.0,23,225500.0,229708
Somerst,8,1999,480.0,3,8,Gd,1739,PConc,970.0,3.5,13,14,1450.0,22,0,16.0,140.53,983,2,172500,12.0,22,225500.0,229708
Somerst,8,2007,830.0,2,8,Gd,1580,PConc,1580.0,2.0,13,14,2410.0,14,0,16.0,140.53,1580,2,235128,12.0,14,225500.0,229708
Somerst,6,2007,668.0,2,8,Gd,1933,PConc,894.0,2.5,11,14,1562.0,15,0,18.0,140.53,894,2,214000,12.0,15,225500.0,229708
Somerst,8,2006,824.0,2,8,Gd,1574,PConc,1574.0,2.0,13,14,2398.0,16,0,16.0,140.53,1574,2,232000,12.0,16,225500.0,229708
Somerst,7,2006,642.0,3,8,Gd,1578,PConc,1578.0,3.0,12,14,2220.0,16,0,18.0,140.53,1578,2,240000,12.0,16,225500.0,229708
Somerst,9,2008,592.0,2,8,Ex,1506,PConc,1498.0,2.0,14,14,2090.0,14,0,16.0,140.53,1506,2,264132,12.0,14,225500.0,229708
Somerst,8,2007,758.0,2,6,Gd,1563,PConc,1563.0,2.0,13,12,2321.0,15,0,16.0,140.53,1563,2,245000,12.0,15,225500.0,229708
Somerst,7,2008,554.0,2,8,Ex,1428,PConc,1417.0,2.0,12,14,1971.0,14,0,16.0,140.53,1428,2,227680,12.0,14,225500.0,229708
Somerst,8,2007,851.0,3,8,Gd,1861,PConc,1341.0,3.0,13,14,2192.0,15,0,20.0,140.53,1341,3,257000,12.0,15,225500.0,229708
Somerst,8,2007,880.0,3,8,Gd,1874,PConc,955.0,3.5,13,14,1835.0,14,0,20.0,140.53,955,2,297900,12.0,14,225500.0,229708
Somerst,8,2006,480.0,2,8,Gd,1460,PConc,1460.0,2.0,13,14,1940.0,15,0,18.0,140.53,1460,2,247000,12.0,15,225500.0,229708
Somerst,8,2007,588.0,2,8,Gd,1372,PConc,1363.0,2.0,13,14,1951.0,14,0,16.0,140.53,1372,2,212700,12.0,14,225500.0,229708
Somerst,7,2007,529.0,2,8,Gd,1372,PConc,1372.0,2.0,12,14,1901.0,14,0,18.0,140.53,1372,2,250580,12.0,14,225500.0,229708
Somerst,7,2007,480.0,2,8,Gd,1428,PConc,1428.0,2.0,12,14,1908.0,14,0,16.0,140.53,1428,2,182000,12.0,14,225500.0,229708
Somerst,7,2005,603.0,2,8,Gd,1768,PConc,866.0,2.5,12,14,1469.0,17,0,16.0,140.53,866,2,226700,12.0,17,225500.0,229708
Somerst,8,2003,648.0,2,8,Gd,1992,PConc,1053.0,2.5,13,14,1701.0,18,0,18.0,140.53,1053,2,250000,12.0,18,225500.0,229708
Somerst,7,2005,936.0,2,8,Gd,1958,PConc,1026.0,2.5,12,14,1962.0,17,0,16.0,140.53,1026,2,250000,12.0,17,225500.0,229708
Somerst,8,2007,836.0,3,8,Ex,2078,PConc,1034.0,3.5,13,14,1870.0,14,0,18.0,140.53,1050,2,339750,12.0,14,225500.0,229708
Somerst,7,2007,562.0,2,8,Gd,1665,PConc,813.0,2.5,13,14,1375.0,15,0,16.0,140.53,822,2,205950,12.0,15,225500.0,229708
Somerst,8,2007,660.0,2,8,Gd,1660,PConc,1660.0,2.0,13,14,2320.0,15,0,20.0,140.53,1660,2,256000,12.0,15,225500.0,229708
Somerst,7,2007,462.0,3,8,Gd,1218,PConc,1218.0,3.0,12,14,1680.0,14,0,16.0,140.53,1218,2,230348,12.0,14,225500.0,229708
Somerst,6,2003,673.0,2,8,Gd,1728,PConc,864.0,2.5,11,14,1537.0,19,0,16.0,140.53,864,2,207500,12.0,19,225500.0,229708
Somerst,7,2004,530.0,2,8,Gd,1391,PConc,1391.0,2.0,12,14,1921.0,18,0,18.0,140.53,1391,2,196000,12.0,18,225500.0,229708
Somerst,7,2006,625.0,2,8,Gd,1250,PConc,625.0,2.5,12,14,1250.0,15,0,16.0,140.53,625,2,171900,12.0,15,225500.0,229708
Somerst,7,2004,495.0,2,8,Gd,1245,PConc,1235.0,2.0,12,14,1730.0,17,0,16.0,140.53,1245,2,178000,12.0,17,225500.0,229708
Somerst,6,2005,480.0,3,8,Gd,1200,PConc,600.0,3.5,11,14,1080.0,17,0,16.0,140.53,600,2,165000,12.0,17,225500.0,229708
Somerst,7,2007,540.0,2,8,Gd,1392,PConc,689.0,2.0,12,14,1229.0,15,0,16.0,140.53,703,2,146000,12.0,15,225500.0,229708
Somerst,7,2007,540.0,2,8,Gd,1392,PConc,689.0,2.0,12,14,1229.0,15,0,16.0,140.53,703,2,146000,12.0,15,225500.0,229708
Somerst,7,1999,440.0,2,6,TA,1501,PConc,744.0,2.5,12,12,1184.0,23,0,16.0,140.53,757,2,179400,12.0,23,225500.0,229708
Somerst,6,1999,440.0,3,6,TA,1549,PConc,744.0,3.5,11,12,1184.0,23,0,16.0,140.53,757,2,172900,12.0,23,225500.0,229708
Somerst,9,2000,495.0,3,8,Ex,1638,PConc,1614.0,3.0,14,14,2109.0,22,0,20.0,140.53,1638,2,300000,12.0,22,225500.0,229708
Somerst,9,2001,545.0,2,8,Gd,1310,PConc,1310.0,2.5,14,14,1855.0,21,0,22.0,140.53,1310,1,285000,12.0,21,225500.0,229708
Somerst,9,2001,588.0,2,8,Ex,1419,PConc,1419.0,2.5,14,14,2007.0,21,0,22.0,140.53,1419,1,290000,12.0,21,225500.0,229708
Somerst,9,1999,484.0,3,8,Ex,1557,PConc,1557.0,3.0,14,14,2041.0,22,0,20.0,140.53,1557,2,305000,12.0,22,225500.0,229708
Somerst,9,1999,506.0,3,8,Gd,1709,PConc,1698.0,3.0,14,14,2204.0,22,0,22.0,140.53,1709,2,328900,12.0,22,225500.0,229708
Somerst,7,1999,462.0,3,8,Gd,1252,PConc,600.0,3.5,12,14,1062.0,22,0,16.0,140.53,624,2,160000,12.0,22,225500.0,229708
Somerst,7,1999,462.0,3,8,Gd,1404,PConc,672.0,3.5,12,14,1134.0,22,0,16.0,140.53,684,2,170000,12.0,22,225500.0,229708
Somerst,7,2001,546.0,3,6,TA,1789,PConc,858.0,3.5,12,12,1404.0,21,0,14.0,140.53,872,2,223000,12.0,21,225500.0,229708
Somerst,8,1999,480.0,3,8,Gd,1586,PConc,960.0,3.5,13,14,1440.0,23,0,16.0,140.53,962,2,170000,12.0,23,225500.0,229708
Somerst,8,1999,480.0,3,8,Gd,1607,PConc,960.0,3.5,13,14,1440.0,22,0,16.0,140.53,962,2,200000,12.0,22,225500.0,229708
Somerst,10,1998,846.0,3,10,Ex,2393,PConc,970.0,3.5,15,16,1816.0,23,94,18.0,140.53,1469,2,345000,12.0,23,225500.0,229708
Somerst,7,2002,469.0,2,8,TA,1812,PConc,952.0,2.5,12,14,1421.0,20,0,16.0,140.53,952,2,205000,12.0,20,225500.0,229708
Somerst,7,2007,605.0,2,8,Gd,1369,PConc,1369.0,2.0,13,14,1974.0,15,0,16.0,140.53,1369,2,213133,12.0,15,225500.0,229708
Somerst,8,2007,852.0,3,8,Gd,1542,PConc,1542.0,3.0,13,14,2394.0,15,0,16.0,140.53,1542,2,260261,12.0,15,225500.0,229708
Somerst,9,2006,788.0,2,10,Ex,1905,PConc,1905.0,2.0,14,16,2693.0,16,0,20.0,140.53,1905,2,320000,12.0,16,225500.0,229708
Somerst,8,2007,754.0,3,8,Gd,1464,PConc,1485.0,3.0,13,14,2239.0,15,0,22.0,140.53,1464,2,282922,12.0,15,225500.0,229708
Somerst,8,2006,484.0,2,8,Gd,1534,PConc,1524.0,2.0,13,14,2008.0,16,0,18.0,140.53,1534,2,215000,12.0,16,225500.0,229708
Somerst,10,2007,1092.0,3,10,Ex,1966,PConc,1966.0,3.0,15,16,3058.0,15,0,22.0,140.53,1966,2,419005,12.0,15,225500.0,229708
Somerst,8,2006,865.0,3,8,Gd,1636,PConc,1623.0,3.0,13,14,2488.0,16,0,16.0,140.53,1636,2,255000,12.0,16,225500.0,229708
Somerst,8,2006,895.0,2,8,Gd,1795,PConc,1795.0,2.0,13,14,2690.0,15,0,22.0,140.53,1795,2,147000,12.0,15,225500.0,229708
Somerst,7,2007,480.0,3,8,Gd,1528,PConc,1528.0,4.0,12,14,2008.0,15,0,16.0,140.53,1528,3,235876,12.0,15,225500.0,229708
Somerst,7,2007,786.0,3,10,Ex,1726,PConc,1726.0,3.0,12,16,2512.0,15,266,18.0,140.53,1726,2,311872,12.0,15,225500.0,229708
Somerst,7,2007,954.0,2,8,Gd,1689,PConc,1689.0,2.0,13,14,2643.0,15,0,20.0,140.53,1689,2,248328,12.0,15,225500.0,229708
Somerst,8,2006,825.0,2,8,Gd,1588,PConc,1588.0,2.0,13,14,2413.0,16,0,22.0,140.53,1588,2,227000,12.0,16,225500.0,229708
Somerst,8,2005,484.0,3,8,Gd,1538,PConc,1538.0,3.0,13,14,2022.0,17,0,20.0,140.53,1538,2,260000,12.0,17,225500.0,229708
Somerst,8,2007,474.0,2,8,Gd,1496,PConc,1496.0,2.0,13,14,1970.0,15,0,20.0,140.53,1496,2,225000,12.0,15,225500.0,229708
Somerst,7,2005,672.0,3,8,Gd,1506,PConc,1494.0,3.0,12,14,2166.0,16,0,22.0,140.53,1506,2,249000,12.0,16,225500.0,229708
Somerst,8,2004,636.0,3,8,Gd,1694,PConc,1686.0,3.0,13,14,2322.0,17,0,22.0,140.53,1694,2,307000,12.0,17,225500.0,229708
Somerst,7,2006,574.0,2,8,Gd,1977,PConc,982.0,2.5,12,14,1556.0,16,0,16.0,140.53,982,2,250000,12.0,16,225500.0,229708
Somerst,8,2006,859.0,2,8,Gd,1830,PConc,1302.0,2.5,13,14,2161.0,16,0,16.0,140.53,1302,2,221300,12.0,16,225500.0,229708
Somerst,8,2007,598.0,2,8,Gd,1338,PConc,1338.0,2.0,13,14,1936.0,15,0,16.0,140.53,1338,2,208900,12.0,15,225500.0,229708
Somerst,7,2006,575.0,2,8,Gd,1335,PConc,1335.0,2.0,12,14,1910.0,15,0,16.0,140.53,1335,2,210400,12.0,15,225500.0,229708
Somerst,8,2007,590.0,2,8,Gd,1792,PConc,896.0,2.5,13,14,1486.0,15,0,20.0,140.53,896,2,255000,12.0,15,225500.0,229708
Somerst,5,2007,561.0,3,8,Gd,1588,CBlock,725.0,3.0,10,14,1286.0,15,0,14.0,140.53,725,3,212109,12.0,15,225500.0,229708
Somerst,8,2006,1025.0,2,8,Gd,1959,PConc,1088.0,2.5,13,14,2113.0,16,0,20.0,140.53,1088,2,270000,12.0,16,225500.0,229708
Somerst,8,2007,550.0,2,8,Ex,2610,PConc,1184.0,2.5,13,14,1734.0,15,0,20.0,140.53,1184,2,303477,12.0,15,225500.0,229708
Somerst,8,2007,880.0,3,8,Ex,1880,PConc,955.0,3.5,13,14,1835.0,15,0,22.0,140.53,955,2,310013,12.0,15,225500.0,229708
Somerst,8,2006,826.0,2,8,Gd,1656,PConc,1656.0,2.0,13,14,2482.0,16,0,20.0,140.53,1656,2,249700,12.0,16,225500.0,229708
Somerst,7,2007,578.0,3,8,Gd,1761,PConc,874.0,3.0,13,14,1452.0,15,0,16.0,140.53,874,3,227875,12.0,15,225500.0,229708
Somerst,8,2007,594.0,2,10,Ex,1584,PConc,1574.0,2.0,13,16,2168.0,15,0,18.0,140.53,1584,2,261329,12.0,15,225500.0,229708
Somerst,8,2006,658.0,2,8,Gd,1685,PConc,1685.0,2.0,13,14,2343.0,16,0,20.0,140.53,1685,2,253000,12.0,16,225500.0,229708
Somerst,6,2004,744.0,2,8,Gd,2443,PConc,1158.0,2.5,11,14,1902.0,18,0,20.0,140.53,1158,2,265000,12.0,18,225500.0,229708
Somerst,8,2004,610.0,3,8,Gd,2466,PConc,1580.0,3.0,13,14,2190.0,17,0,16.0,140.53,1580,3,340000,12.0,17,225500.0,229708
Somerst,8,2004,540.0,3,8,Gd,1378,PConc,1378.0,3.0,13,14,1918.0,18,0,20.0,140.53,1378,2,214000,12.0,18,225500.0,229708
Somerst,8,2006,484.0,3,8,Gd,1151,PConc,1141.0,3.0,13,14,1625.0,15,0,16.0,140.53,1151,2,166000,12.0,15,225500.0,229708
Somerst,8,2006,476.0,3,8,Gd,1565,PConc,1511.0,3.0,13,14,1987.0,15,0,16.0,140.53,1565,2,193800,12.0,15,225500.0,229708
Somerst,7,2006,466.0,2,8,Gd,1352,PConc,1352.0,2.0,12,14,1818.0,15,0,20.0,140.53,1352,2,208900,12.0,15,225500.0,229708
Somerst,7,2006,466.0,3,8,Gd,1352,PConc,1352.0,3.0,12,14,1818.0,15,0,20.0,140.53,1352,2,194000,12.0,15,225500.0,229708
Somerst,8,2006,528.0,2,8,Gd,1550,PConc,1550.0,2.5,13,14,2078.0,15,0,16.0,140.53,1550,2,207500,12.0,15,225500.0,229708
Somerst,7,2006,569.0,2,8,Gd,1241,PConc,1241.0,2.5,12,14,1810.0,15,0,16.0,140.53,1241,1,199900,12.0,15,225500.0,229708
Somerst,7,2006,528.0,2,8,Gd,1250,PConc,625.0,2.5,12,14,1153.0,15,0,16.0,140.53,625,2,164700,12.0,15,225500.0,229708
Somerst,6,1999,440.0,3,6,TA,1501,PConc,744.0,3.5,11,12,1184.0,23,0,16.0,140.53,757,2,176500,12.0,23,225500.0,229708
Somerst,6,1999,440.0,2,6,TA,1458,PConc,729.0,2.5,11,12,1169.0,23,0,16.0,140.53,729,2,176000,12.0,23,225500.0,229708
Somerst,6,2000,440.0,2,8,Gd,1512,PConc,756.0,2.5,11,14,1196.0,22,0,16.0,140.53,756,2,168500,12.0,22,225500.0,229708
Somerst,6,2000,440.0,2,8,Gd,1573,PConc,756.0,2.5,11,14,1196.0,22,0,16.0,140.53,769,2,177000,12.0,22,225500.0,229708
Somerst,6,2000,440.0,2,8,Gd,1525,PConc,756.0,2.5,11,14,1196.0,22,0,16.0,140.53,769,2,177000,12.0,22,225500.0,229708
Somerst,7,2004,480.0,2,8,Gd,1102,PConc,551.0,2.5,12,14,1031.0,18,0,16.0,140.53,551,2,148800,12.0,18,225500.0,229708
Somerst,8,1999,492.0,2,8,Gd,1441,PConc,776.0,2.5,13,14,1268.0,22,0,16.0,140.53,764,2,174000,12.0,22,225500.0,229708
Somerst,7,1997,576.0,2,8,Gd,1950,PConc,975.0,2.5,12,14,1551.0,24,198,16.0,140.53,975,2,239000,12.0,24,225500.0,229708
Somerst,7,1999,625.0,2,8,Gd,1358,PConc,1339.0,2.0,12,14,1964.0,22,0,16.0,140.53,1358,2,204000,12.0,22,225500.0,229708
Somerst,8,2003,552.0,3,8,Gd,2048,PConc,1054.0,3.5,13,14,1606.0,18,180,18.0,140.53,1072,2,301000,12.0,18,225500.0,229708
Somerst,8,1998,1105.0,3,8,Gd,2362,PConc,1220.0,3.5,13,16,2325.0,24,180,20.0,140.53,1220,2,312500,14.0,24,225500.0,229708
Somerst,7,2001,650.0,3,8,Gd,1929,PConc,1057.0,3.5,12,14,1707.0,21,0,16.0,140.53,1057,2,226000,12.0,21,225500.0,229708
Somerst,7,2005,541.0,3,8,Gd,2318,PConc,960.0,3.5,12,14,1501.0,16,0,16.0,140.53,960,2,294323,12.0,16,225500.0,229708
Somerst,8,2005,760.0,2,8,Gd,1964,PConc,1100.0,2.5,13,14,1860.0,16,0,18.0,140.53,1116,2,252000,12.0,16,225500.0,229708
Somerst,8,2006,928.0,3,8,Gd,1670,PConc,1670.0,3.5,13,14,2598.0,16,200,20.0,140.53,1670,2,336820,12.0,16,225500.0,229708
Somerst,8,2005,1134.0,2,8,Ex,2097,PConc,2077.0,2.5,13,14,3211.0,16,0,20.0,140.53,2097,1,423000,12.0,16,225500.0,229708
Somerst,8,2006,500.0,3,8,Gd,1660,PConc,1660.0,3.0,13,14,2160.0,16,0,20.0,140.53,1660,2,290000,12.0,16,225500.0,229708
Somerst,7,2005,834.0,2,8,Gd,1616,PConc,1616.0,2.0,12,14,2450.0,17,0,20.0,140.53,1616,2,232000,12.0,17,225500.0,229708
Somerst,8,2006,510.0,2,8,Gd,1504,PConc,1504.0,2.0,13,14,2014.0,16,0,16.0,140.53,1504,2,199000,12.0,16,225500.0,229708
Somerst,8,2006,584.0,2,8,Gd,1278,PConc,1278.0,2.0,13,14,1862.0,16,0,16.0,140.53,1278,2,198600,12.0,16,225500.0,229708
Somerst,9,2006,792.0,4,8,Ex,2640,PConc,2036.0,4.5,14,14,2828.0,16,0,18.0,140.53,2036,3,405749,12.0,16,225500.0,229708
Somerst,8,2006,776.0,2,8,Gd,1489,PConc,1489.0,2.0,13,14,2265.0,16,0,18.0,140.53,1489,2,232600,12.0,16,225500.0,229708
Somerst,8,2006,1053.0,2,8,Gd,1939,PConc,1095.0,2.5,13,14,2148.0,16,0,18.0,140.53,1095,2,266000,12.0,16,225500.0,229708
Somerst,7,2005,615.0,2,8,Gd,1553,PConc,756.0,2.5,12,14,1371.0,16,0,16.0,140.53,756,2,186500,12.0,16,225500.0,229708
Somerst,6,2005,615.0,2,8,Gd,1716,PConc,858.0,2.5,11,14,1473.0,17,0,16.0,140.53,858,2,200825,12.0,17,225500.0,229708
Somerst,7,2006,614.0,2,8,Gd,1576,PConc,770.0,2.5,12,14,1384.0,16,0,18.0,140.53,778,2,197000,12.0,16,225500.0,229708
Somerst,6,2006,572.0,2,8,Gd,1262,PConc,1262.0,2.0,11,14,1834.0,16,0,16.0,140.53,1262,2,185000,12.0,16,225500.0,229708
Somerst,7,2005,453.0,2,8,Gd,1266,PConc,1257.0,2.0,12,14,1710.0,17,0,16.0,140.53,1266,2,176000,12.0,17,225500.0,229708
Somerst,7,2006,572.0,3,8,Gd,1301,PConc,1293.0,3.0,12,14,1865.0,16,0,18.0,140.53,1301,2,187750,12.0,16,225500.0,229708
Somerst,7,2004,588.0,1,8,Gd,1143,PConc,1143.0,1.5,12,14,1731.0,18,0,16.0,140.53,1143,1,176400,12.0,18,225500.0,229708
Somerst,8,2005,550.0,2,8,Gd,1247,PConc,1247.0,2.5,13,14,1797.0,17,0,16.0,140.53,1247,1,197000,12.0,17,225500.0,229708
Somerst,7,2005,480.0,2,6,Gd,1200,PConc,600.0,2.5,12,12,1080.0,17,0,16.0,140.53,520,2,151000,12.0,17,225500.0,229708
Somerst,7,2005,480.0,2,8,Gd,1223,PConc,600.0,2.5,12,14,1080.0,17,0,16.0,140.53,520,2,147400,12.0,17,225500.0,229708
Somerst,7,2005,480.0,2,8,Gd,1223,PConc,600.0,2.5,12,14,1080.0,17,0,16.0,140.53,520,2,149900,12.0,17,225500.0,229708
Somerst,7,2005,480.0,2,8,Gd,1200,PConc,600.0,2.5,12,14,1080.0,17,0,16.0,140.53,520,2,144152,12.0,17,225500.0,229708
Somerst,6,2000,440.0,2,8,Gd,1524,PConc,756.0,2.5,11,14,1196.0,22,0,16.0,140.53,768,2,166000,12.0,22,225500.0,229708
Somerst,7,1999,506.0,3,8,Gd,1452,PConc,691.0,3.5,12,14,1197.0,23,0,16.0,140.53,713,2,183900,12.0,23,225500.0,229708
Somerst,7,2000,490.0,3,8,Gd,1382,PConc,673.0,3.5,12,14,1163.0,22,0,16.0,140.53,673,2,165000,12.0,22,225500.0,229708
Somerst,7,2003,496.0,2,8,Gd,1080,PConc,530.0,2.5,12,14,1026.0,19,0,16.0,140.53,530,2,139000,12.0,19,225500.0,229708
Somerst,7,1997,434.0,2,8,Gd,1694,PConc,569.0,2.5,12,14,1003.0,24,110,16.0,140.53,854,2,200000,12.0,24,225500.0,229708
Somerst,8,2001,564.0,2,8,Gd,1568,PConc,1568.0,2.0,13,14,2132.0,20,0,16.0,140.53,1568,2,221000,12.0,20,225500.0,229708
BrDale,6,1971,264.0,1,6,TA,987,CBlock,483.0,1.5,11,12,747.0,51,0,14.0,94.81,483,1,96000,12.0,51,106000.0,105608
BrDale,5,1971,320.0,1,6,TA,1092,CBlock,525.0,1.5,10,12,845.0,51,0,14.0,94.81,525,1,105500,12.0,51,106000.0,105608
BrDale,6,1971,264.0,1,6,TA,1092,CBlock,525.0,1.5,11,12,789.0,51,0,14.0,94.81,525,1,88000,12.0,51,106000.0,105608
BrDale,6,1973,264.0,2,6,TA,987,CBlock,483.0,2.5,11,12,747.0,49,0,14.0,94.81,483,1,111000,12.0,49,106000.0,105608
BrDale,5,1970,440.0,1,6,TA,1365,CBlock,765.0,1.5,11,12,1205.0,52,0,14.0,94.81,765,1,125000,12.0,52,106000.0,105608
BrDale,5,1971,280.0,2,6,TA,1302,CBlock,630.0,2.5,10,12,910.0,51,0,14.0,94.81,630,2,112000,12.0,51,106000.0,105608
BrDale,6,1972,288.0,2,6,TA,987,CBlock,483.0,2.5,12,12,771.0,50,0,14.0,94.81,483,1,97000,12.0,50,106000.0,105608
BrDale,6,1972,264.0,1,6,Gd,987,CBlock,483.0,1.5,14,12,747.0,15,0,14.0,94.81,483,1,118000,12.0,15,106000.0,105608
BrDale,5,1972,264.0,2,6,TA,1302,CBlock,630.0,2.5,12,12,894.0,50,0,14.0,94.81,630,2,119500,12.0,50,106000.0,105608
BrDale,6,1973,264.0,1,6,TA,987,CBlock,483.0,2.0,11,12,747.0,49,0,14.0,94.81,483,1,103400,12.0,49,106000.0,105608
BrDale,6,1973,264.0,2,6,TA,987,CBlock,483.0,2.5,11,12,747.0,49,0,14.0,94.81,483,1,100000,12.0,49,106000.0,105608
BrDale,6,1972,352.0,1,6,TA,987,CBlock,483.0,1.5,12,12,835.0,50,0,14.0,94.81,483,1,100500,12.0,50,106000.0,105608
BrDale,6,1970,280.0,1,6,TA,987,CBlock,483.0,1.5,12,12,763.0,52,0,14.0,94.81,483,1,106000,12.0,52,106000.0,105608
BrDale,6,1971,264.0,1,6,TA,987,CBlock,483.0,1.5,11,12,747.0,51,0,14.0,94.81,483,1,85400,12.0,51,106000.0,105608
BrDale,6,1971,264.0,1,6,TA,987,CBlock,483.0,1.5,9,12,747.0,51,0,14.0,94.81,483,1,89500,12.0,51,106000.0,105608
BrDale,5,1972,264.0,2,6,TA,1302,CBlock,630.0,2.5,10,12,894.0,50,0,14.0,94.81,630,2,111750,12.0,50,106000.0,105608
BrDale,6,1973,264.0,1,6,TA,1092,CBlock,525.0,1.5,12,12,789.0,49,0,14.0,94.81,525,1,113500,12.0,49,106000.0,105608
BrDale,6,1973,264.0,1,6,TA,1218,CBlock,672.0,1.5,11,12,936.0,49,0,14.0,94.81,672,1,113000,12.0,49,106000.0,105608
BrDale,6,1973,264.0,1,6,Ex,1218,CBlock,672.0,1.5,11,12,936.0,49,0,14.0,94.81,672,1,113700,12.0,49,106000.0,105608
BrDale,5,1970,440.0,2,6,TA,1302,CBlock,630.0,2.5,10,12,1070.0,52,0,14.0,94.81,630,2,106000,12.0,52,106000.0,105608
BrDale,5,1971,440.0,2,6,TA,1365,CBlock,765.0,2.5,10,12,1205.0,51,0,14.0,94.81,765,1,122500,12.0,51,106000.0,105608
BrDale,6,1973,440.0,1,6,TA,1092,CBlock,525.0,1.5,11,12,965.0,49,0,14.0,94.81,525,1,105500,12.0,49,106000.0,105608
BrDale,5,1973,440.0,1,6,Gd,1365,CBlock,765.0,1.5,11,12,1205.0,49,0,14.0,94.81,765,1,125500,12.0,49,106000.0,105608
BrDale,6,1973,264.0,1,6,TA,987,CBlock,483.0,1.5,11,12,747.0,49,0,12.0,94.81,483,1,83000,12.0,49,106000.0,105608
BrDale,6,1972,264.0,1,6,TA,1030,CBlock,494.0,1.5,13,12,758.0,50,0,14.0,94.81,494,1,116000,12.0,50,106000.0,105608
BrDale,6,1971,0.0,1,6,TA,1218,CBlock,672.0,1.5,11,12,672.0,51,0,14.0,94.81,672,1,91500,,51,106000.0,105608
BrDale,6,1972,264.0,1,6,TA,1218,CBlock,672.0,2.0,13,12,936.0,50,0,14.0,94.81,672,1,118000,12.0,50,106000.0,105608
BrDale,6,1972,264.0,1,6,TA,948,CBlock,483.0,1.5,11,12,747.0,50,0,14.0,94.81,483,1,89000,12.0,50,106000.0,105608
BrDale,6,1972,264.0,1,6,TA,1092,CBlock,525.0,1.5,11,12,789.0,50,0,14.0,94.81,525,1,108000,12.0,50,106000.0,105608
BrDale,6,1972,288.0,1,6,TA,987,CBlock,483.0,1.5,11,12,771.0,50,0,14.0,94.81,483,1,94500,12.0,50,106000.0,105608
NPkVill,6,1977,440.0,2,6,TA,1069,CBlock,1069.0,2.0,11,12,1509.0,45,165,16.0,111.2,1069,2,127500,12.0,45,143750.0,140711
NPkVill,6,1975,440.0,2,6,Gd,1456,CBlock,855.0,2.5,12,12,1295.0,47,0,14.0,111.2,855,2,149900,12.0,47,143750.0,140711
