MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,TotalFullBath,TotalHalfBath,Total Bath,Overall,Exter,Garage,Surface_sup,Renovation,Surface_sup_ext,Bsmt,SalePrice_m2,Saleprice_m2_quartier,Saleprice_med_quartier,Saleprice_mean_quartier
20,RL,65.0,9750,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,8.0,6.0,2.0,ALQ,602.0,LwQ,438.0,14.0,1054.0,GasA,Gd,Y,SBrkr,1054,0,0,1054,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1969.0,Unf,2.0,460.0,6.0,6.0,Y,180,0,0,0,80,0,0,7,2008,WD ,Normal,151000,2.0,1.0,2.5,14,12,12.0,1514.0,53,80,16.0,143.2637571157495,119.55,140000.0,145097
20,RL,68.0,10295,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,6,6,CBlock,8.0,6.0,4.0,Rec,252.0,Unf,0.0,684.0,936.0,GasA,TA,Y,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1969.0,Unf,1.0,288.0,6.0,6.0,Y,16,0,0,0,0,0,0,9,2008,COD,Normal,111900,1.0,0.0,1.0,10,12,12.0,1224.0,53,0,18.0,119.55128205128206,119.55,140000.0,145097
20,RL,63.0,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,8.0,6.0,2.0,Rec,119.0,ALQ,613.0,132.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1977.0,Unf,2.0,576.0,6.0,6.0,Y,0,0,0,0,0,0,0,5,2008,WD ,Normal,123000,2.0,0.0,2.0,10,12,12.0,1440.0,51,0,16.0,142.36111111111111,119.55,140000.0,145097
20,RL,,12735,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,600.0,Unf,0.0,264.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1980.0,Unf,2.0,576.0,6.0,6.0,Y,216,0,0,0,0,0,0,4,2008,COD,Normal,111250,1.0,0.0,1.0,9,12,12.0,1440.0,50,0,14.0,128.76157407407408,119.55,140000.0,145097
120,RH,34.0,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,8,6,PConc,8.0,6.0,2.0,GLQ,266.0,Unf,0.0,1139.0,1405.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,1998.0,Fin,2.0,511.0,6.0,6.0,Y,144,68,0,0,0,0,0,8,2008,COD,Abnorml,181000,3.0,0.0,3.0,11,14,12.0,1916.0,23,0,16.0,135.37771129394167,119.55,140000.0,145097
20,RL,,9477,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,6,6,CBlock,6.0,6.0,2.0,Rec,340.0,Unf,0.0,524.0,864.0,GasA,TA,Y,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1966.0,RFn,1.0,264.0,6.0,6.0,Y,0,0,0,0,0,0,0,10,2008,WD ,Normal,110000,1.0,0.0,1.0,10,12,12.0,1128.0,56,0,14.0,123.31838565022422,119.55,140000.0,145097
60,RL,73.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,LwQ,732.0,Unf,0.0,0.0,732.0,GasA,Ex,Y,SBrkr,732,732,0,1464,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1968.0,Unf,2.0,470.0,6.0,6.0,Y,0,40,0,0,0,0,0,6,2008,WD ,Normal,141000,1.0,1.0,1.5,11,12,12.0,1202.0,54,0,14.0,96.31147540983606,119.55,140000.0,145097
20,RL,72.0,8872,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,6,6,CBlock,6.0,6.0,2.0,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Detchd,1992.0,Unf,2.0,576.0,6.0,6.0,Y,0,240,0,0,0,0,0,12,2008,WD ,Normal,147000,2.0,0.0,2.0,13,12,12.0,1488.0,14,0,14.0,161.18421052631578,119.55,140000.0,145097
20,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,2005,Hip,CompShg,HdBoard,HdBoard,None,0.0,8,6,CBlock,6.0,6.0,2.0,ALQ,260.0,Rec,456.0,196.0,912.0,GasA,Ex,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1978.0,Unf,2.0,576.0,6.0,6.0,Y,233,0,0,0,0,0,0,7,2008,WD ,Normal,135000,2.0,0.0,2.0,12,14,12.0,1488.0,17,0,14.0,145.94594594594594,119.55,140000.0,145097
90,RL,72.0,11072,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1728.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,TA,10,Typ,0,Detchd,1987.0,Unf,2.0,576.0,6.0,6.0,Y,0,0,0,0,0,0,0,11,2008,WD ,Normal,145000,2.0,0.0,2.0,10,12,12.0,2304.0,57,0,14.0,83.91203703703704,119.55,140000.0,145097
90,RL,74.0,13101,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,6,6,CBlock,6.0,6.0,2.0,LwQ,231.0,Unf,0.0,1497.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,TA,10,Typ,0,Detchd,1987.0,Unf,2.0,576.0,6.0,6.0,Y,0,0,0,0,0,0,0,11,2008,WD ,Normal,142600,2.0,0.0,2.0,10,12,12.0,2304.0,57,0,14.0,82.52314814814815,119.55,140000.0,145097
85,RL,,12122,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,10,6,CBlock,6.0,6.0,6.0,ALQ,867.0,Unf,0.0,77.0,944.0,GasA,Gd,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,Ex,6,Typ,0,Attchd,1961.0,RFn,2.0,588.0,6.0,6.0,Y,144,76,0,0,0,0,0,7,2008,WD ,Normal,178400,2.0,0.0,2.0,16,16,12.0,1532.0,15,0,18.0,178.57857857857857,119.55,140000.0,145097
20,RL,74.0,7785,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1014,0,0,1014,0.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,1956.0,RFn,1.0,267.0,6.0,6.0,Y,0,0,40,0,200,0,0,3,2008,WD ,Normal,98000,1.0,0.0,1.0,10,12,12.0,267.0,66,240,,96.64694280078895,119.55,140000.0,145097
20,RL,77.0,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,288.0,Unf,0.0,619.0,907.0,GasA,Ex,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1964.0,Unf,1.0,352.0,6.0,6.0,Y,0,0,0,0,0,0,0,7,2008,WD ,Normal,109008,1.0,0.0,1.0,10,12,12.0,1259.0,65,0,14.0,120.18522601984564,119.55,140000.0,145097
20,RL,,8475,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,228.0,Unf,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952,0,0,952,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1956.0,Unf,1.0,283.0,6.0,6.0,Y,0,0,0,0,0,0,0,4,2008,WD ,Normal,135750,1.0,0.0,1.0,11,12,12.0,1235.0,66,0,14.0,142.59453781512605,119.55,140000.0,145097
20,RL,80.0,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,6,8,CBlock,6.0,6.0,4.0,ALQ,776.0,Unf,0.0,344.0,1120.0,GasA,Gd,Y,SBrkr,1128,0,0,1128,1.0,0.0,2,0,3,1,TA,6,Typ,0,Attchd,1963.0,RFn,2.0,525.0,6.0,6.0,Y,192,20,123,0,0,0,0,12,2008,WD ,Normal,155000,3.0,0.0,3.0,11,14,12.0,1645.0,59,123,16.0,137.4113475177305,119.55,140000.0,145097
20,RL,100.0,10175,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,6,6,CBlock,6.0,6.0,2.0,BLQ,490.0,Unf,0.0,935.0,1425.0,GasA,Gd,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1964.0,RFn,2.0,576.0,6.0,6.0,Y,0,0,0,407,0,0,0,7,2008,WD ,Normal,180500,2.0,0.0,2.0,11,12,12.0,2001.0,58,0,14.0,126.66666666666667,119.55,140000.0,145097
80,RL,82.0,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,6,6,CBlock,6.0,6.0,8.0,Rec,312.0,ALQ,539.0,276.0,1127.0,GasA,TA,Y,SBrkr,1165,0,0,1165,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1966.0,RFn,2.0,490.0,8.0,8.0,Y,0,129,0,0,0,0,0,5,2008,WD ,Normal,174900,2.0,1.0,2.5,13,12,16.0,1617.0,56,0,20.0,150.12875536480686,119.55,140000.0,145097
20,RL,80.0,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,892.0,Unf,0.0,244.0,1136.0,GasA,TA,Y,SBrkr,1136,0,0,1136,1.0,0.0,1,0,3,1,TA,5,Typ,1,Attchd,1965.0,RFn,1.0,384.0,6.0,6.0,Y,426,0,0,0,0,0,0,7,2008,WD ,Normal,140000,2.0,0.0,2.0,12,12,12.0,1520.0,57,0,14.0,123.2394366197183,119.55,140000.0,145097
20,RL,75.0,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,6,6,CBlock,8.0,6.0,2.0,Rec,787.0,Unf,0.0,305.0,1092.0,GasA,Ex,Y,SBrkr,1092,0,0,1092,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1964.0,RFn,2.0,504.0,6.0,8.0,Y,0,0,0,0,0,0,0,7,2008,WD ,Normal,145000,2.0,0.0,2.0,13,12,14.0,1596.0,58,0,16.0,132.78388278388277,119.55,140000.0,145097
80,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,6,8,PConc,6.0,6.0,8.0,ALQ,633.0,Unf,0.0,586.0,1219.0,GasA,Gd,Y,SBrkr,1265,0,0,1265,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Attchd,1965.0,RFn,2.0,502.0,6.0,6.0,Y,0,92,0,96,0,0,0,10,2008,WD ,Normal,179900,2.0,1.0,2.5,13,14,12.0,1721.0,23,0,20.0,142.21343873517787,119.55,140000.0,145097
80,RL,82.0,9020,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,6,6,CBlock,6.0,6.0,8.0,GLQ,624.0,Rec,336.0,288.0,1248.0,GasA,TA,Y,SBrkr,1350,0,0,1350,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1964.0,RFn,2.0,520.0,6.0,6.0,Y,176,0,0,0,0,0,0,6,2008,WD ,Normal,168500,2.0,1.0,2.5,11,12,12.0,1768.0,58,0,20.0,124.81481481481481,119.55,140000.0,145097
20,RL,90.0,9900,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Plywood,Plywood,None,0.0,6,8,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,TA,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1961.0,RFn,2.0,451.0,6.0,6.0,Y,0,0,0,0,164,0,0,5,2008,COD,Abnorml,140000,2.0,0.0,2.0,10,14,12.0,1565.0,61,164,14.0,125.67324955116696,119.55,140000.0,145097
20,RL,72.0,10007,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,8,6,CBlock,6.0,6.0,2.0,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053,0,0,1053,1.0,0.0,1,1,3,1,Gd,5,Typ,0,Attchd,1959.0,RFn,1.0,312.0,6.0,6.0,Y,0,0,0,0,0,0,0,8,2008,WD ,Normal,145500,2.0,1.0,2.5,12,14,12.0,1365.0,16,0,14.0,138.17663817663816,119.55,140000.0,145097
20,RL,80.0,10721,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,8,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1252.0,1252.0,GasA,Ex,Y,SBrkr,1252,0,0,1252,0.0,0.0,1,0,3,1,Gd,7,Typ,0,Detchd,1960.0,Unf,2.0,528.0,6.0,6.0,Y,0,39,0,0,0,0,0,10,2008,WD ,Normal,142000,1.0,0.0,1.0,12,14,12.0,1780.0,63,0,14.0,113.4185303514377,119.55,140000.0,145097
20,RL,,12493,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,PConc,6.0,6.0,2.0,ALQ,419.0,Rec,306.0,375.0,1100.0,GasA,TA,Y,SBrkr,1100,0,0,1100,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1960.0,RFn,1.0,312.0,6.0,6.0,Y,355,0,0,0,0,0,0,4,2008,WD ,Normal,141000,2.0,0.0,2.0,9,12,12.0,1412.0,62,0,14.0,128.1818181818182,119.55,140000.0,145097
20,RL,,11332,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,528.0,Unf,0.0,590.0,1118.0,GasA,Ex,Y,SBrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Attchd,1960.0,RFn,1.0,264.0,6.0,6.0,Y,290,0,0,0,0,0,0,8,2008,WD ,Normal,153000,2.0,0.0,2.0,12,12,12.0,1382.0,22,0,14.0,136.8515205724508,119.55,140000.0,145097
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,4,4,CBlock,6.0,6.0,2.0,Rec,658.0,Unf,0.0,638.0,1296.0,GasA,TA,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1960.0,RFn,2.0,450.0,6.0,6.0,Y,0,22,0,0,0,0,0,2,2008,WD ,Normal,141500,2.0,0.0,2.0,11,8,12.0,1746.0,62,0,14.0,94.5855614973262,119.55,140000.0,145097
50,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,280.0,Unf,0.0,752.0,1032.0,GasA,TA,Y,FuseA,1032,220,0,1252,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1950.0,Unf,1.0,288.0,6.0,6.0,Y,0,0,96,0,0,0,0,4,2008,WD ,Abnorml,119000,1.0,0.0,1.0,11,12,12.0,1320.0,72,96,14.0,95.0479233226837,119.55,140000.0,145097
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,8,CBlock,6.0,6.0,2.0,BLQ,32.0,Rec,308.0,232.0,572.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Attchd,1950.0,RFn,1.0,264.0,6.0,6.0,Y,0,192,0,0,0,0,0,9,2008,WD ,Normal,141500,2.0,0.0,2.0,13,14,12.0,836.0,16,0,14.0,105.83395661929693,119.55,140000.0,145097
80,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,6,6,CBlock,6.0,6.0,6.0,BLQ,831.0,Unf,0.0,161.0,992.0,GasA,Gd,Y,SBrkr,1661,0,0,1661,1.0,0.0,1,0,3,1,Gd,8,Typ,1,BuiltIn,1955.0,RFn,1.0,377.0,6.0,6.0,Y,0,28,0,0,178,0,0,10,2008,WD ,Normal,165500,2.0,0.0,2.0,12,12,12.0,1369.0,26,178,18.0,99.6387718242023,119.55,140000.0,145097
20,RL,63.0,7584,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,6,6,CBlock,6.0,6.0,2.0,LwQ,531.0,Unf,0.0,505.0,1036.0,GasA,Ex,Y,SBrkr,1036,0,0,1036,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1953.0,RFn,1.0,312.0,6.0,6.0,Y,120,24,0,0,0,0,0,6,2008,WD ,Normal,112900,1.0,0.0,1.0,10,12,12.0,1348.0,69,0,14.0,108.97683397683397,119.55,140000.0,145097
60,RL,,13700,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,6,6,CBlock,6.0,6.0,8.0,ALQ,454.0,Unf,0.0,410.0,864.0,GasA,TA,Y,SBrkr,902,918,0,1820,0.0,0.0,1,2,4,1,Gd,8,Typ,2,Attchd,1965.0,Unf,2.0,492.0,6.0,6.0,Y,60,84,0,0,273,0,0,5,2008,WD ,Normal,201800,1.0,2.0,2.0,13,12,12.0,1356.0,34,273,20.0,110.87912087912088,119.55,140000.0,145097
20,RL,80.0,10197,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,6,6,CBlock,6.0,6.0,2.0,ALQ,288.0,Rec,374.0,700.0,1362.0,GasA,TA,Y,SBrkr,1362,0,0,1362,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1961.0,Unf,2.0,504.0,6.0,6.0,Y,0,20,0,0,0,0,0,6,2008,COD,Normal,163000,2.0,1.0,2.5,11,12,12.0,1866.0,61,0,14.0,119.67694566813509,119.55,140000.0,145097
20,RL,75.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,6,6,CBlock,6.0,6.0,2.0,Rec,572.0,Unf,0.0,572.0,1144.0,GasA,Gd,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1961.0,Unf,2.0,456.0,6.0,6.0,Y,0,0,0,0,0,0,0,9,2008,WD ,Normal,139950,2.0,0.0,2.0,11,12,12.0,1600.0,61,0,14.0,122.33391608391608,119.55,140000.0,145097
20,RL,80.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,8,8,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1319.0,1319.0,GasA,TA,Y,SBrkr,1537,0,0,1537,1.0,0.0,1,1,3,1,Gd,7,Typ,1,Attchd,1962.0,RFn,2.0,462.0,6.0,6.0,Y,0,36,0,0,0,0,0,7,2008,COD,Abnorml,174000,2.0,1.0,2.5,15,16,12.0,1781.0,17,0,14.0,113.20754716981132,119.55,140000.0,145097
80,RL,101.0,9150,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,6,6,CBlock,8.0,6.0,8.0,GLQ,371.0,Unf,0.0,728.0,1099.0,GasA,Gd,Y,SBrkr,1431,0,0,1431,0.0,1.0,1,0,3,1,TA,6,Typ,1,Basment,1962.0,RFn,1.0,296.0,6.0,6.0,Y,64,110,0,0,0,0,0,12,2008,WD ,Normal,165000,1.0,1.0,1.5,11,12,12.0,1395.0,60,0,22.0,115.30398322851153,119.55,140000.0,145097
60,RL,90.0,14670,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,410.0,8,8,CBlock,6.0,6.0,2.0,BLQ,575.0,Unf,0.0,529.0,1104.0,GasA,Ex,Y,SBrkr,1104,884,0,1988,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1966.0,RFn,2.0,480.0,6.0,6.0,Y,0,230,0,0,0,0,0,8,2008,WD ,Normal,227000,2.0,1.0,2.5,13,16,12.0,1584.0,23,0,14.0,114.1851106639839,119.55,140000.0,145097
20,RL,,7390,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,6,6,CBlock,6.0,6.0,2.0,ALQ,902.0,Unf,0.0,196.0,1098.0,GasA,TA,Y,SBrkr,1098,0,0,1098,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1955.0,Unf,1.0,260.0,6.0,6.0,Y,0,0,0,0,0,0,0,7,2008,WD ,Normal,135000,2.0,0.0,2.0,12,12,12.0,1358.0,67,0,14.0,122.95081967213115,119.55,140000.0,145097
20,RL,71.0,9204,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,25.0,Rec,872.0,247.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,1962.0,Unf,1.0,336.0,6.0,6.0,Y,0,88,0,0,0,0,0,8,2008,COD,Normal,124000,2.0,1.0,2.5,10,12,12.0,1480.0,59,0,14.0,108.39160839160839,119.55,140000.0,145097
20,RL,70.0,7763,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,8,CBlock,6.0,6.0,2.0,Rec,504.0,BLQ,108.0,319.0,931.0,GasA,TA,Y,SBrkr,1283,0,0,1283,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1980.0,Unf,2.0,506.0,6.0,6.0,Y,0,0,0,0,0,0,0,10,2008,WD ,Normal,140000,2.0,0.0,2.0,12,14,12.0,1437.0,42,0,14.0,109.11925175370226,119.55,140000.0,145097
20,RL,74.0,8856,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,6,6,CBlock,6.0,6.0,2.0,ALQ,621.0,LwQ,52.0,503.0,1176.0,GasA,TA,Y,SBrkr,1176,0,0,1176,1.0,0.0,1,0,3,1,TA,6,Typ,2,Attchd,1957.0,RFn,1.0,292.0,6.0,6.0,Y,0,88,0,0,95,0,0,5,2008,WD ,Normal,136500,2.0,0.0,2.0,9,12,12.0,1468.0,65,95,14.0,116.07142857142857,119.55,140000.0,145097
